sku,store,name,brand,unit,pack_size,price,stock,description
utensilios-0092,utensilios,Dispensador Dosificador de Salsa Squeeze 750ml Pack 6 Presentacion Compacta,Reynolds,caja,3.0,104.5,38,Botes pachiche mamila squeezebottle de plastico flexible paquete 6 piezas. Mamila para salsa catsup mostaza mayonesa o aderezos. Presentacion chica economica ideal para consumo medido.
utensilios-0093,utensilios,Fibra Verde Abrasiva para Lavado de Ollas Caja 24 Presentacion Compacta,Vollrath,caja,12.0,121.0,45,Esponjas fibras verdes abrasivas para tallar cochambre y sartenes caja 24. Utensilio de limpieza pesada para area de cochambre. Presentacion chica economica ideal para consumo medido.
utensilios-0094,utensilios,Detergente Liquido Concentrado Desengrasante 20L Presentacion Compacta,Tramontina,pieza,10.0,396.0,52,Jabon lavatrastes liquido con potente desengrasante bidon de 20 litros. Detergente concentrado para lavado de vajilla y loza. Presentacion chica economica ideal para consumo medido.
utensilios-0095,utensilios,Charola Termica Desechable con Tapa Paquete 100 Presentacion Compacta,Reyma,caja,50.0,154.0,59,Contenedor desechable tipo almeja de unicel para comida corrida 100 pzas. Domo termico para comida para llevar y servicio a domicilio. Presentacion chica economica ideal para consumo medido.
utensilios-0096,utensilios,Vaso Desechable Cristal para Bebida Fria 16oz Caja 1000 Presentacion Compacta,Winco,caja,500.0,489.5,66,Vasos de plastico transparente pet de 16 onzas caja con 1000 piezas. Vaso desechable para frappé refresco agua fresca y michelada. Presentacion chica economica ideal para consumo medido.
utensilios-0097,utensilios,Espatula Parrillera de Acero Inoxidable 20cm Seleccion Especial,Rubbermaid,pieza,1.0,206.25,73,Espatula parrillera de acero mango de madera remachado 20cm. Pala para aplastar hamburguesas smasheadas y voltear en plancha. Calidad seleccionada grado restaurantero premium.
utensilios-0098,utensilios,Cuchillo de Chef Profesional 8 Pulgadas Seleccion Especial,Reynolds,pieza,1.0,975.0,15,Cuchillo cebollero santoku suizo hoja de 20cm mango fibrox. Cuchillo filoso multiusos para picar carne verdura y mise en place. Calidad seleccionada grado restaurantero premium.
utensilios-0099,utensilios,Cuchillo Deshuesador Curvo 6 Pulgadas Seleccion Especial,Vollrath,pieza,1.0,737.5,22,Cuchillo deshuesador flexible de acero inoxidable 15cm. Hoja curva para filetear carne retirar grasa y separar hueso. Calidad seleccionada grado restaurantero premium.
utensilios-0100,utensilios,Pinzas de Cocina de Acero Inoxidable 40cm Seleccion Especial,Tramontina,pieza,1.0,150.0,29,Tenazas pinzas largas de acero con resorte para parrillero 40cm. Pinzas para mover carbón voltear cortes y servicio en bufet. Calidad seleccionada grado restaurantero premium.
utensilios-0101,utensilios,Sarten de Aluminio con Antiadherente 30cm Seleccion Especial,Reyma,pieza,1.0,562.5,36,Sarten uso rudo industrial con teflon reforzado 30cm. Sarten antiadherente para huevos omelettes y sellado rapido sin pegar. Calidad seleccionada grado restaurantero premium.
utensilios-0102,utensilios,Sarten de Hierro Fundido Curado 26cm Seleccion Especial,Winco,pieza,1.0,850.0,43,Sarten pesado de hierro fundido pre-curado 26cm. Comal para asar al horno retener calor y servir cortes calientes. Calidad seleccionada grado restaurantero premium.
utensilios-0103,utensilios,Olla Vaporera de Aluminio Grueso 40L Seleccion Especial,Rubbermaid,pieza,1.0,1437.5,50,Olla vaporera de aluminio reforzado con rejilla tamalera 40 litros. Bote vaporero para tamales pozole y caldos grandes. Calidad seleccionada grado restaurantero premium.
utensilios-0104,utensilios,Comal Redondo de Acero al Carbon 50cm Seleccion Especial,Reynolds,pieza,1.0,475.0,57,Comal de lamina de acero para calentar tortillas y garnachas 50cm. Comal taquero redondo para taqueria y antojitos mexicanos. Calidad seleccionada grado restaurantero premium.
utensilios-0105,utensilios,Papel Aluminio Grado Restaurantero Rollo 400m Seleccion Especial,Vollrath,caja,1.0,850.0,64,Papel aluminio institucional extra ancho rollo con 400 metros con cortador. Papel para envolver comida hornear y cubrir charolas. Calidad seleccionada grado restaurantero premium.
utensilios-0106,utensilios,Papel Film Plastico Adherente Rollo 600m Seleccion Especial,Tramontina,caja,1.0,675.0,71,Pelicula plastica estirable transparente grado alimenticio 600m. Plastico egapack para conservar recipientes y cubrir en refrigerador. Calidad seleccionada grado restaurantero premium.
utensilios-0107,utensilios,Guantes de Nitrilo Negro Uso Rudo Caja 100 Seleccion Especial,Reyma,caja,100.0,300.0,78,Guantes desechables de nitrilo negro sin polvo caja con 100 piezas. Guantes para manipulacion higienica de alimentos y parrilladas. Calidad seleccionada grado restaurantero premium.
utensilios-0108,utensilios,Servilletas Interdobladas Despachador Caja 4000 Seleccion Especial,Winco,caja,4000.0,650.0,20,Servilleta interdoblada blanca para despachador de mesa caja 4000 hojas. Servilletas de papel para taquerias y restaurantes. Calidad seleccionada grado restaurantero premium.
utensilios-0109,utensilios,Bolsa para Basura Negra Jumbo Calibre 200 Paquete 50 Seleccion Especial,Rubbermaid,caja,50.0,362.5,1,Bolsas de plastico negro para basura jumbo 90x120cm calibre pesado 50 pzas. Bolsas resistentes para botes de cocina y desperdicio. Calidad seleccionada grado restaurantero premium.
utensilios-0110,utensilios,Contenedor Plastico Cambro Policarbonato 12L Seleccion Especial,Reynolds,pieza,12.0,600.0,34,Inserto cuadrado transparente de policarbonato graduado 12 litros. Bote para mise en place fermentar masa y almacenar insumos. Calidad seleccionada grado restaurantero premium.
utensilios-0111,utensilios,Tapa Hermetica para Contenedor Cambro Seleccion Especial,Vollrath,pieza,1.0,200.0,41,Tapa de presion hermetica para inserto cuadrado cambro. Sello antiderrame para evitar contaminacion cruzada en camara fria. Calidad seleccionada grado restaurantero premium.
utensilios-0112,utensilios,Inserto Sexto de Acero Inoxidable Mesa Fria Seleccion Especial,Tramontina,pieza,1.0,243.75,48,Inserto un sexto de acero inoxidable 15cm profundidad. Bandeja para barra de ensaladas salsas de mesa y linea de sandwich. Calidad seleccionada grado restaurantero premium.
utensilios-0113,utensilios,Tabla para Picar Polietileno Blanco 60x40cm Seleccion Especial,Reyma,pieza,1.0,575.0,55,Tabla de corte plastica grado sanitario blanca 60x40cm grosor 2cm. Tabla higienica que cuida el filo de cuchillos de cocina. Calidad seleccionada grado restaurantero premium.
utensilios-0114,utensilios,Tabla para Picar Roja para Carnes Rojas 60x40cm Seleccion Especial,Winco,pieza,1.0,575.0,62,Tabla de picar plastica codigo de color rojo para carnes crudas. Evita contaminacion cruzada conforme norma de higiene alimentaria. Calidad seleccionada grado restaurantero premium.
utensilios-0115,utensilios,Colador Chino de Acero Malla Fina 24cm Seleccion Especial,Rubbermaid,pieza,1.0,725.0,69,Colador conico tipo chino de acero inoxidable con mango 24cm. Tamiz para colar caldos fondos sopas y salsas tersas aterciopeladas. Calidad seleccionada grado restaurantero premium.
utensilios-0116,utensilios,Batidor Globo de Varillas Gruesas 35cm Seleccion Especial,Reynolds,pieza,1.0,175.0,76,Batidor manual de alambre de acero inoxidable frances 35cm. Batidor para montar cremas mezclar vinagretas y batir salsas. Calidad seleccionada grado restaurantero premium.
utensilios-0117,utensilios,Cucharon para Caldo de Acero 240ml 8oz Seleccion Especial,Vollrath,pieza,1.0,137.5,18,Cucharon dosificador de una sola pieza de acero inoxidable capacidad 8 onzas. Cucharon sopero para servir porciones exactas de pozole. Calidad seleccionada grado restaurantero premium.
utensilios-0118,utensilios,Pelador de Papas Industrial Ergonomico Seleccion Especial,Tramontina,pieza,1.0,231.25,25,Pelador en y de navaja basculante de acero inoxidable mango de goma. Pela papas zanahorias y fruta a alta velocidad. Calidad seleccionada grado restaurantero premium.
utensilios-0119,utensilios,Mandolina Profesional Japonesa con Cuchillas Seleccion Especial,Reyma,pieza,1.0,1687.5,32,Mandolina manual regulable de alta precision con navajas juliana. Cortadora para rebanar cebolla fina papas chip y pepino. Calidad seleccionada grado restaurantero premium.
utensilios-0120,utensilios,Bascula Digital Gramera Porcionadora 10kg Seleccion Especial,Winco,pieza,1.0,2875.0,39,Bascula electronica digital para cocina capacidad 10kg precision 1g. Bascula para costeo control de mermas y porcionar proteina. Calidad seleccionada grado restaurantero premium.
utensilios-0121,utensilios,Termometro Digital de Lectura Instantanea Cocina Seleccion Especial,Rubbermaid,pieza,1.0,450.0,46,Termometro de sonda plegable para carne y freidora lectura en 3 segundos. Medidor de temperatura interna para termino de carne. Calidad seleccionada grado restaurantero premium.
utensilios-0122,utensilios,Soplete de Gas Butano de Reposteria y Cocina Seleccion Especial,Reynolds,pieza,1.0,737.5,53,Soplete antorcha portatil con llama regulable acoplable a lata de gas. Quemador para flamear carnes dorar queso y creme brulee. Calidad seleccionada grado restaurantero premium.
utensilios-0123,utensilios,Charola de Aluminio para Hornear Panadera 65x45cm Seleccion Especial,Vollrath,pieza,1.0,400.0,60,Charola panadera media hoja de aluminio calibre pesado con borde reforzado. Bandeja para hornear galletas panes o asar verduras. Calidad seleccionada grado restaurantero premium.
utensilios-0124,utensilios,Dispensador Dosificador de Salsa Squeeze 750ml Pack 6 Seleccion Especial,Tramontina,caja,6.0,237.5,67,Botes pachiche mamila squeezebottle de plastico flexible paquete 6 piezas. Mamila para salsa catsup mostaza mayonesa o aderezos. Calidad seleccionada grado restaurantero premium.
utensilios-0125,utensilios,Fibra Verde Abrasiva para Lavado de Ollas Caja 24 Seleccion Especial,Reyma,caja,24.0,275.0,74,Esponjas fibras verdes abrasivas para tallar cochambre y sartenes caja 24. Utensilio de limpieza pesada para area de cochambre. Calidad seleccionada grado restaurantero premium.
utensilios-0126,utensilios,Detergente Liquido Concentrado Desengrasante 20L Seleccion Especial,Winco,pieza,20.0,900.0,16,Jabon lavatrastes liquido con potente desengrasante bidon de 20 litros. Detergente concentrado para lavado de vajilla y loza. Calidad seleccionada grado restaurantero premium.
utensilios-0127,utensilios,Charola Termica Desechable con Tapa Paquete 100 Seleccion Especial,Rubbermaid,caja,100.0,350.0,23,Contenedor desechable tipo almeja de unicel para comida corrida 100 pzas. Domo termico para comida para llevar y servicio a domicilio. Calidad seleccionada grado restaurantero premium.
utensilios-0128,utensilios,Vaso Desechable Cristal para Bebida Fria 16oz Caja 1000 Seleccion Especial,Reynolds,caja,1000.0,1112.5,30,Vasos de plastico transparente pet de 16 onzas caja con 1000 piezas. Vaso desechable para frappé refresco agua fresca y michelada. Calidad seleccionada grado restaurantero premium.
utensilios-0129,utensilios,Espatula Parrillera de Acero Inoxidable 20cm Empaque Economico,Vollrath,pieza,1.0,140.25,37,Espatula parrillera de acero mango de madera remachado 20cm. Pala para aplastar hamburguesas smasheadas y voltear en plancha. Version economica competitiva para optimizacion de costos.
utensilios-0130,utensilios,Cuchillo de Chef Profesional 8 Pulgadas Empaque Economico,Tramontina,pieza,1.0,663.0,44,Cuchillo cebollero santoku suizo hoja de 20cm mango fibrox. Cuchillo filoso multiusos para picar carne verdura y mise en place. Version economica competitiva para optimizacion de costos.
utensilios-0131,utensilios,Cuchillo Deshuesador Curvo 6 Pulgadas Empaque Economico,Reyma,pieza,1.0,501.5,51,Cuchillo deshuesador flexible de acero inoxidable 15cm. Hoja curva para filetear carne retirar grasa y separar hueso. Version economica competitiva para optimizacion de costos.
utensilios-0132,utensilios,Pinzas de Cocina de Acero Inoxidable 40cm Empaque Economico,Winco,pieza,1.0,102.0,58,Tenazas pinzas largas de acero con resorte para parrillero 40cm. Pinzas para mover carbón voltear cortes y servicio en bufet. Version economica competitiva para optimizacion de costos.
utensilios-0133,utensilios,Sarten de Aluminio con Antiadherente 30cm Empaque Economico,Rubbermaid,pieza,1.0,382.5,65,Sarten uso rudo industrial con teflon reforzado 30cm. Sarten antiadherente para huevos omelettes y sellado rapido sin pegar. Version economica competitiva para optimizacion de costos.
utensilios-0134,utensilios,Sarten de Hierro Fundido Curado 26cm Empaque Economico,Reynolds,pieza,1.0,578.0,72,Sarten pesado de hierro fundido pre-curado 26cm. Comal para asar al horno retener calor y servir cortes calientes. Version economica competitiva para optimizacion de costos.
utensilios-0135,utensilios,Olla Vaporera de Aluminio Grueso 40L Empaque Economico,Vollrath,pieza,1.0,977.5,79,Olla vaporera de aluminio reforzado con rejilla tamalera 40 litros. Bote vaporero para tamales pozole y caldos grandes. Version economica competitiva para optimizacion de costos.
utensilios-0136,utensilios,Comal Redondo de Acero al Carbon 50cm Empaque Economico,Tramontina,pieza,1.0,323.0,1,Comal de lamina de acero para calentar tortillas y garnachas 50cm. Comal taquero redondo para taqueria y antojitos mexicanos. Version economica competitiva para optimizacion de costos.
utensilios-0137,utensilios,Papel Aluminio Grado Restaurantero Rollo 400m Empaque Economico,Reyma,caja,1.0,578.0,28,Papel aluminio institucional extra ancho rollo con 400 metros con cortador. Papel para envolver comida hornear y cubrir charolas. Version economica competitiva para optimizacion de costos.
utensilios-0138,utensilios,Papel Film Plastico Adherente Rollo 600m Empaque Economico,Winco,caja,1.0,459.0,35,Pelicula plastica estirable transparente grado alimenticio 600m. Plastico egapack para conservar recipientes y cubrir en refrigerador. Version economica competitiva para optimizacion de costos.
utensilios-0139,utensilios,Guantes de Nitrilo Negro Uso Rudo Caja 100 Empaque Economico,Rubbermaid,caja,100.0,204.0,42,Guantes desechables de nitrilo negro sin polvo caja con 100 piezas. Guantes para manipulacion higienica de alimentos y parrilladas. Version economica competitiva para optimizacion de costos.
utensilios-0140,utensilios,Servilletas Interdobladas Despachador Caja 4000 Empaque Economico,Reynolds,caja,4000.0,442.0,49,Servilleta interdoblada blanca para despachador de mesa caja 4000 hojas. Servilletas de papel para taquerias y restaurantes. Version economica competitiva para optimizacion de costos.
utensilios-0141,utensilios,Bolsa para Basura Negra Jumbo Calibre 200 Paquete 50 Empaque Economico,Vollrath,caja,50.0,246.5,56,Bolsas de plastico negro para basura jumbo 90x120cm calibre pesado 50 pzas. Bolsas resistentes para botes de cocina y desperdicio. Version economica competitiva para optimizacion de costos.
utensilios-0142,utensilios,Contenedor Plastico Cambro Policarbonato 12L Empaque Economico,Tramontina,pieza,12.0,408.0,63,Inserto cuadrado transparente de policarbonato graduado 12 litros. Bote para mise en place fermentar masa y almacenar insumos. Version economica competitiva para optimizacion de costos.
utensilios-0143,utensilios,Tapa Hermetica para Contenedor Cambro Empaque Economico,Reyma,pieza,1.0,136.0,70,Tapa de presion hermetica para inserto cuadrado cambro. Sello antiderrame para evitar contaminacion cruzada en camara fria. Version economica competitiva para optimizacion de costos.
utensilios-0144,utensilios,Inserto Sexto de Acero Inoxidable Mesa Fria Empaque Economico,Winco,pieza,1.0,165.75,77,Inserto un sexto de acero inoxidable 15cm profundidad. Bandeja para barra de ensaladas salsas de mesa y linea de sandwich. Version economica competitiva para optimizacion de costos.
